5.347702541043171, 5.296180543070353
6.018063796903278, 6.136464073715562
5.82331014096684, 5.804373479091929
3.796066398882056, 3.828288371949383
6.105266693762129, 6.171460859578885
4.38231233317003, 4.783095702517697
4.598243137478261, 5.007451251522887
6.1749475076960225, 6.199224930365226
5.076145266237355, 4.480715046163501
5.561391326069638, 5.55856279498382
4.903196911912287, 4.427913012616448
4.456863826330764, 4.494973225033131
5.309540279682578, 5.011701739512145
5.160978726870262, 4.718751000266396
5.563496332883319, 5.563514915245946
5.268865555886984, 5.563186819682959
4.493007926069588, 4.500284724679808
5.39263445570022, 5.000371790757755
5.458531522453577, 5.157924745718434
5.494031499575894, 4.945141516886661
5.1048750208692955, 4.854522241180302
5.459628709161379, 4.900182325398217
4.161496152147271, 4.344773824572643
4.586238498887342, 4.5832923845134665
4.610616658660277, 5.003634124934307
4.46418625695156, 4.272995852834389
5.864285064742102, 5.725909168410507
5.101443008748237, 5.145563282660517
4.659850729624309, 4.5840912787220685
5.570813522833675, 5.381674505611676
3.997175265880336, 4.210144298399692
5.11892772052826, 4.671307289761369
3.939093449203111, 4.109171675787552
4.081482373845489, 4.310982622253173
5.387690098202718, 5.09674914926476
5.095419780633904, 5.162050345836803
5.089645751960567, 4.99106454323312
5.1359614532554065, 5.2135052694276744
6.047201729426002, 5.887574058248562
5.092967923028295, 4.922231439694384
3.765199973570776, 3.7773466528211745
5.736387307501755, 5.434922604102537
4.667645690207919, 4.801660768126404
4.900889660912748, 4.985086429586118
4.297198845747064, 4.218862940541167
4.1740741836464235, 4.130503333991033
4.7253430892475405, 4.920754282916945
4.6858137170377665, 4.613887885190638
4.7871555737457285, 4.572656598839128
5.152688318146018, 4.983881732444356
4.320890657740555, 4.762504965850218
5.3798998782310745, 5.6122212948896095
5.126136826494464, 5.190136432079111
5.648310494282406, 5.355690318757812
4.405731169435262, 4.7010033216751586
5.499348084058141, 5.116380451325494
4.961476677068942, 5.333807979176906
5.25555021763988, 4.993226327836265
5.01696605689137, 4.559289263656465
4.557744707990945, 4.6482675771969415
4.421759037220622, 4.897738665417476
4.680909859701997, 4.311898813436381
4.515355524526022, 4.834007732624782
4.611439597175848, 5.218058267943781
4.790991625357217, 5.132882833175907
4.998996307855079, 5.408247415701865
4.319453801427457, 4.572278038615304
6.091174957993992, 6.146174481392174
5.081067766592598, 5.4246559223646456
4.850844709874055, 5.184819736645497
5.517975370585733, 5.330181901233108
4.744603324975395, 4.543578143521411
5.774832805393638, 5.452711901606859
5.542134369959355, 5.46561363467243
5.184892441805456, 5.028331736546298
4.18227436954772, 4.039227815942956
4.210714204502229, 4.414721361075677
5.2204924406494975, 5.68336709995371
5.107533196660464, 5.323735083586197
5.371769823642248, 4.808273430797797
6.041479507656096, 5.914680265258259
4.545865432457638, 4.9969974355219255
5.8521737771303535, 5.675100263930201
5.93873041692387, 5.977126849618719
3.8905080768215847, 4.050665921500641
5.879764208259365, 5.672813471444503
5.467517770452879, 5.818774636651514
4.3355014520129895, 4.7898746663918015
5.493412054708346, 5.674390938937303
4.232195082570217, 4.4790916838357955
3.9504633945298115, 3.9942208523234717
4.964249762135241, 4.805617049772005
3.8918767453623246, 3.826400458777547
4.561072982891787, 4.817512789890119
3.990050114554596, 4.143021862567523
4.6101406285772715, 4.625335037842091
4.6024789129648, 5.104679794292129
3.8313704193531537, 3.893490440283114
5.022547741946606, 4.514472247718107
4.794794255759711, 4.72140987061542
